受渡日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),売りブロック入札総量(kWh),売りブロック約定総量(kWh),買いブロック入札総量(kWh),買いブロック約定総量(kWh)
2025/06/06,35,22730200,19247400,15673100,11.41,6.86,13.36,13.36,8.81,8.81,8.81,8.81,7.82,8.81,6033400,1319250,1684400,1671400
2025/06/06,36,21741450,19056600,15094650,11.89,6.95,16.01,16.01,9.01,9.01,9.01,9.01,9.01,9.01,6034900,1355700,1479250,1466250
2025/06/06,37,21934800,18661500,14825800,11.78,9.40,15.66,15.66,10.07,10.07,10.07,10.07,10.07,10.07,6580250,1519950,1534050,1520850
2025/06/06,38,21703000,18684250,14607650,12.11,9.40,15.57,15.57,11.00,11.00,11.00,11.00,11.00,11.00,6762950,1505750,1331550,1318350
2025/06/06,39,21931250,18476150,14497500,11.99,12.22,12.22,12.22,10.42,10.42,10.42,10.42,10.42,10.42,7007400,1601700,1331950,1318650
2025/06/06,40,22260550,18237350,14600900,11.72,12.10,12.10,12.10,9.92,9.92,9.92,9.92,9.92,9.92,7123850,1584100,1328800,1315500
2025/06/06,41,22291350,17716400,14306700,11.46,9.82,11.82,11.82,8.83,8.83,8.83,8.83,8.83,8.83,7298450,1489000,1327500,1327500
2025/06/06,42,22060050,17592300,13966200,11.58,9.56,11.78,11.78,9.46,9.46,9.46,9.46,9.46,9.46,7190800,1126450,1323900,1323900
2025/06/06,43,22227300,17260350,13967200,11.38,9.40,11.47,11.47,10.00,10.00,10.00,10.00,10.00,10.00,7549400,1009750,1306550,1306550
2025/06/06,44,22695700,16907600,13830900,11.13,9.82,11.46,11.46,9.46,9.46,9.46,9.46,9.46,9.46,7932800,892200,1299950,1299950
2025/06/06,45,22345550,16636800,13272850,11.15,9.40,9.40,11.51,9.51,9.51,9.51,9.51,9.51,9.51,8159450,973400,1134950,1134950
2025/06/06,46,22462450,16463200,13226400,10.55,7.96,7.96,11.46,8.85,8.85,8.85,8.85,8.85,8.85,8173300,844700,1096000,1096000
2025/06/06,47,21735400,16409950,12977950,11.07,9.40,11.46,11.46,9.46,9.46,9.46,9.46,9.46,9.46,7581900,557200,1088200,1088200
2025/06/06,48,20971900,16009400,12582000,10.99,7.36,11.46,11.46,9.50,9.50,9.50,9.50,9.50,9.50,7071300,504000,929500,929500
2025/06/07,1,18377350,16262450,12571800,10.41,9.70,11.19,11.19,11.19,8.55,8.55,8.55,8.55,8.55,4762600,542200,1325150,768650
2025/06/07,2,19681200,16161800,12553200,9.89,9.70,11.00,11.00,9.81,7.81,7.81,7.81,7.81,7.81,6036300,610650,1368900,714900
2025/06/07,3,20477300,16064700,12509550,8.93,9.70,10.45,10.45,9.69,7.32,7.32,7.32,7.32,7.32,6604800,624950,1476500,711000
2025/06/07,4,21036700,15779800,12456450,8.79,7.54,10.39,10.39,9.68,7.32,7.32,7.32,7.32,7.32,7011000,595850,1373000,709000
2025/06/07,5,21280300,15694900,12260600,8.83,8.19,10.46,10.46,8.45,7.54,7.54,7.54,7.54,7.54,7309800,621500,1498650,708150
2025/06/07,6,21276700,15760500,12457300,8.83,9.70,10.61,10.61,9.60,7.32,7.32,7.32,7.32,7.32,7165600,635450,1240100,717100
2025/06/07,7,21527750,15990200,12560950,9.08,9.89,10.40,10.40,9.59,7.32,7.32,7.32,7.32,7.32,7077300,563050,1283450,738950
2025/06/07,8,21549050,15916150,12621850,9.52,9.70,11.02,11.02,9.64,7.32,7.32,7.32,7.32,7.32,7482250,507650,1319550,782050
2025/06/07,9,21493650,15884350,12565800,9.70,9.70,11.02,11.02,8.81,7.33,7.33,7.33,7.33,7.33,7601600,568800,1557950,941950
2025/06/07,10,21773450,15904600,12608350,9.58,9.70,10.66,10.66,9.83,7.93,7.93,7.93,7.93,7.93,7786650,518350,1377900,1002900
2025/06/07,11,21811450,15436450,12207850,9.48,7.45,10.25,10.25,10.20,8.55,8.55,8.55,8.55,8.55,7921550,509600,1344300,1018800
2025/06/07,12,23510600,15082500,12438850,7.54,7.07,8.13,8.13,8.13,7.33,7.33,7.33,7.33,7.33,8537800,455450,1421500,1100500
2025/06/07,13,25128950,15085100,12765950,7.07,7.05,7.05,7.54,7.54,7.00,7.00,7.00,7.00,7.00,10147800,697000,1610550,1411050
2025/06/07,14,26779900,15235900,13261150,7.01,4.00,4.00,7.54,7.54,7.32,7.32,7.32,7.32,7.32,11172100,725450,2387650,2214850
2025/06/07,15,28632350,15844150,14063850,6.91,2.00,2.00,7.54,7.54,7.01,7.01,7.01,7.01,7.01,11686050,696750,3223100,3051450
2025/06/07,16,30291500,16950700,15016900,6.78,0.01,0.01,7.57,7.57,6.00,6.00,6.00,6.00,6.00,11824050,737450,4204750,3632500
2025/06/07,17,31291950,17831650,15708800,6.87,0.01,0.01,7.57,5.50,5.50,5.50,5.50,5.50,5.50,11845850,764600,4788550,3966100
2025/06/07,18,32325300,18865650,16370150,6.75,0.01,0.01,7.57,4.90,4.90,4.90,4.90,4.90,4.90,11832450,801850,5285650,4063100
2025/06/07,19,33187000,19219250,16969300,4.92,0.01,0.01,7.57,3.00,3.00,3.00,3.00,3.00,3.00,12115650,828850,5221900,3999300
2025/06/07,20,34132400,19629150,17832900,3.00,0.02,0.01,7.51,1.00,1.00,1.00,1.00,1.00,1.00,12647900,872400,5332550,4094950
2025/06/07,21,34768400,19936900,18247000,3.00,0.01,0.01,7.00,0.60,0.60,0.60,0.60,0.60,0.60,12792950,895350,5377900,4128150
2025/06/07,22,35025550,20298200,18633200,2.32,0.02,0.01,6.00,1.00,1.00,1.00,1.00,1.00,1.00,12743900,910150,5684350,4439600
2025/06/07,23,35179950,20478350,18777550,2.67,0.02,0.01,6.00,2.22,2.22,2.22,2.22,2.22,2.22,12700800,842200,5806200,4561400
2025/06/07,24,35142300,20468050,18830450,2.50,0.02,0.01,7.00,1.00,1.00,1.00,1.00,1.00,1.00,12664000,833850,5731800,4489800
2025/06/07,25,35348400,20006750,18622150,1.00,0.01,0.01,1.00,0.02,0.02,0.02,0.02,0.02,0.02,12661500,855300,5764850,4522850
2025/06/07,26,35066700,19943750,18520800,1.00,0.01,0.01,1.00,0.60,0.60,0.60,0.60,0.60,0.60,12683400,857500,5783000,4541000
2025/06/07,27,34203500,19988800,18344850,3.00,3.00,0.01,5.00,2.31,2.31,2.31,2.31,2.31,2.31,12173600,857850,6039800,4811300
2025/06/07,28,33449100,19756500,18031450,4.92,5.00,0.01,6.96,4.00,4.00,4.00,4.00,4.00,4.00,11921600,850200,5629750,4814750
2025/06/07,29,32404950,18919300,17508000,4.00,6.99,0.01,7.03,4.92,4.92,4.92,4.92,4.92,4.92,11430950,851350,4814850,4399850
2025/06/07,30,31592750,17961500,16655600,3.35,0.01,0.01,7.54,5.00,5.00,5.00,5.00,5.00,5.00,11187750,789150,3822300,3682300
2025/06/07,31,29450150,16884350,16021550,3.00,0.01,0.01,6.98,3.10,3.10,3.10,3.10,3.10,3.10,10582400,805650,2877950,2737950
2025/06/07,32,28074700,17066050,15551900,6.17,3.50,3.50,10.59,6.94,6.94,6.94,6.94,6.94,6.94,10232200,789200,2587050,2447050
2025/06/07,33,27125000,17416450,15642800,7.22,7.58,7.58,10.45,7.00,7.00,7.00,7.00,7.00,7.00,9576400,765300,2184650,2044650
2025/06/07,34,25687650,17451250,15109350,8.02,9.70,10.85,10.85,7.40,7.40,7.40,7.40,7.40,7.40,8743100,742950,1814800,1689800
2025/06/07,35,25063100,17357950,14877750,8.55,7.45,11.03,11.03,7.69,7.69,7.69,7.69,7.20,7.69,8398100,778550,1830950,1705950
2025/06/07,36,24243500,17824500,14421200,10.78,9.70,11.38,11.38,9.41,8.85,8.85,8.85,8.52,8.85,7920100,768950,1854400,1729400
2025/06/07,37,23537600,17445350,13839800,11.26,9.70,11.38,11.38,9.97,9.97,9.97,9.97,9.97,9.97,8164350,1067750,1854000,1729000
2025/06/07,38,23557200,17714550,13762250,11.44,9.70,11.50,11.50,11.36,11.36,11.36,11.36,11.36,11.36,8354750,996600,1652650,1527650
2025/06/07,39,23544550,17986850,13864950,11.55,9.70,11.57,11.57,11.57,11.57,11.57,11.57,11.57,11.57,8444350,956600,1664950,1539950
2025/06/07,40,23645400,17745200,13725700,11.37,9.70,11.55,11.55,10.75,10.75,10.75,10.75,10.75,10.75,8583550,962250,1862800,1537800
2025/06/07,41,23692600,17658150,13417350,11.19,8.17,11.55,11.55,9.51,9.51,9.51,9.51,9.51,9.51,8772350,990600,1856550,1531550
2025/06/07,42,23633050,17432550,13309300,11.19,9.70,11.55,11.55,10.08,10.08,10.08,10.08,10.08,10.08,8678700,795650,1853800,1528800
2025/06/07,43,23383100,17134450,13202400,11.13,9.70,11.35,11.35,9.50,9.50,9.50,9.50,9.50,9.50,8520550,671250,1844000,1519000
2025/06/07,44,23465800,16609250,13126800,10.50,9.70,11.20,11.20,9.00,9.00,9.00,9.00,9.00,9.00,8666100,688600,2111950,1611950
2025/06/07,45,23816500,17287350,13116000,10.81,10.93,11.81,11.81,10.32,8.85,8.85,8.85,8.85,8.85,9229850,744950,1749400,1446350
2025/06/07,46,24245700,16971200,13174000,10.36,9.70,11.29,11.29,9.81,8.15,8.15,8.15,8.15,8.15,9478450,732300,1771000,1408050
2025/06/07,47,23847600,16782350,12965700,10.37,9.70,11.20,11.20,10.32,8.55,8.55,8.55,8.55,8.55,9318850,618650,1766250,1406250
2025/06/07,48,23405150,15879750,12781950,9.50,9.70,10.76,10.76,8.64,8.00,8.00,8.00,8.00,8.00,8647500,587150,1445550,1145550
2025/06/08,1,19577850,14268000,12245050,8.57,9.70,9.86,9.86,9.86,7.24,7.24,7.24,7.24,7.24,4168100,460800,1070000,775000
2025/06/08,2,20907400,14335850,12000050,8.03,9.70,9.70,9.70,9.70,7.03,7.03,7.03,7.03,7.03,5493650,450300,1172100,761600
2025/06/08,3,21601500,14160150,11975850,7.19,8.18,8.18,8.18,8.18,6.74,6.74,6.74,6.74,6.74,5985000,491200,1202700,761250
2025/06/08,4,22118450,14066550,11825850,7.10,7.64,7.64,7.64,7.64,7.00,7.00,7.00,7.00,7.00,6363150,451300,1245450,773150
2025/06/08,5,22417350,13927000,11719250,7.16,7.64,7.64,7.64,7.64,7.02,7.02,7.02,7.02,7.02,6749200,445500,1142300,781700
2025/06/08,6,22297700,14022250,11786300,7.69,8.01,8.01,8.01,8.01,7.40,7.40,7.40,7.40,7.40,7260500,511000,1145800,810300
2025/06/08,7,22395050,14161250,11890350,8.03,9.70,9.72,9.72,9.72,7.76,7.76,7.76,7.76,7.76,8084350,514800,1372850,1037350
2025/06/08,8,22369450,14384050,12068800,8.04,9.52,9.52,9.52,9.52,8.03,8.03,8.03,8.03,8.03,7990800,458900,1235550,900050
2025/06/08,9,22217050,14510250,12175950,8.26,9.57,9.57,9.57,9.57,7.72,7.72,7.72,7.72,7.72,7786850,433650,1295500,960000
2025/06/08,10,22833400,14449050,12256750,8.12,9.00,9.00,9.00,9.00,8.00,8.00,8.00,8.00,8.00,8290450,460150,1273250,960250
2025/06/08,11,22571850,13808300,11505050,8.26,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8.12,8561850,397100,1457250,1144250
2025/06/08,12,24121850,13642450,11670800,7.07,7.02,7.02,7.02,7.02,7.02,7.02,7.02,7.02,7.02,9423250,443700,1342200,1088700
2025/06/08,13,26347650,13897050,12559650,6.92,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,10762750,650750,1500100,1250100
2025/06/08,14,27688800,14046300,13088800,6.06,1.38,1.38,5.82,5.82,5.82,5.82,5.82,5.82,5.82,11542650,728000,1915900,1800900
2025/06/08,15,28953100,14674000,13717450,6.01,0.02,0.02,6.00,6.00,6.00,6.00,6.00,6.00,6.00,11970900,765800,2315050,2300050
2025/06/08,16,30240800,16134200,14580900,6.64,0.01,0.01,7.53,7.53,6.00,6.00,6.00,6.00,6.00,11960800,774250,3099000,2631700
2025/06/08,17,30988150,17021850,15146550,6.63,0.01,0.01,7.67,7.67,5.43,5.43,5.43,5.43,5.43,11592900,766800,3515450,2572400
2025/06/08,18,31731900,17939100,15563650,5.30,0.01,0.01,7.09,5.82,5.82,5.82,5.82,5.82,5.82,11427900,780200,4249500,2831450
2025/06/08,19,31901050,19061850,16458100,6.46,0.01,0.01,7.67,7.50,7.00,7.00,7.00,7.00,7.00,11240850,791600,4432200,2937050
2025/06/08,20,32322900,19547250,16971750,6.20,0.01,0.01,7.67,7.50,6.93,6.93,6.93,6.93,6.93,11385150,803500,4656300,3149850
2025/06/08,21,32783250,19752300,17225050,5.34,0.01,0.01,7.58,7.58,6.93,6.93,6.93,6.93,6.93,11571150,810500,4729300,3209350
2025/06/08,22,33173850,19883650,17316700,5.01,0.01,0.01,7.05,6.95,6.95,6.95,6.95,6.95,6.95,11534450,814050,4819800,3249850
2025/06/08,23,32935200,20033450,17463450,5.85,0.01,0.01,7.64,7.64,7.00,7.00,7.00,7.00,7.00,11385450,818950,5024750,3489800
2025/06/08,24,32312900,20114750,17329300,6.50,0.01,0.01,7.92,7.92,7.15,7.15,7.15,7.15,7.15,11312100,816600,5094050,3558950
2025/06/08,25,31920600,20339400,17107000,7.00,0.01,0.01,9.47,9.47,7.32,7.32,7.32,7.32,7.32,11294000,814500,5094450,3554450
2025/06/08,26,31509400,20314950,17077400,7.06,0.01,0.01,8.20,8.20,7.42,7.42,7.42,7.42,7.42,11227650,815050,5118600,3578600
2025/06/08,27,31145200,20016350,17070000,7.31,0.01,0.01,8.71,8.71,7.53,7.53,7.53,7.53,7.53,11281700,862000,5137800,3653450
2025/06/08,28,30456600,19223400,16850500,7.34,0.01,0.01,11.00,7.69,7.69,7.69,7.69,7.69,7.69,11282400,891200,4639800,3643950
2025/06/08,29,29666000,18183300,16068550,7.34,0.01,0.01,11.35,7.34,7.34,7.34,7.34,7.34,7.34,11276050,940400,3550750,3084900
2025/06/08,30,28972200,17838750,15977600,7.76,0.01,0.01,11.81,7.94,7.76,7.76,7.76,7.76,7.76,11158600,970450,2670500,2652700
2025/06/08,31,28160500,17440100,15321350,7.38,0.01,0.01,11.19,7.69,7.69,7.69,7.69,7.69,7.69,10729300,985250,2448900,2283900
2025/06/08,32,27337800,17613000,15119700,8.50,3.79,3.79,11.31,8.12,8.12,8.12,8.12,8.12,8.12,9921850,901500,2323150,2087650
2025/06/08,33,26283400,18432800,15381650,8.26,7.06,8.46,10.66,7.76,7.76,7.76,7.76,7.67,7.76,8848400,837550,2198850,1800550
2025/06/08,34,24834800,18402600,14839400,10.22,9.00,11.19,11.19,10.32,8.26,8.26,8.26,8.26,8.26,8175100,814750,1974100,1571300
2025/06/08,35,23565800,17762600,14257150,10.32,9.70,11.21,11.21,9.00,8.26,8.26,8.26,8.26,8.26,7722200,882500,1857150,1411700
2025/06/08,36,22917250,18432400,14205850,11.21,13.50,13.50,13.50,10.32,8.85,8.85,8.85,8.85,8.85,7273850,955350,1882900,1429450
2025/06/08,37,22522300,18504200,14170700,11.90,15.52,15.52,15.52,9.48,9.48,9.48,9.48,9.48,9.48,7220650,920800,1694800,1241050
2025/06/08,38,22445350,18567500,14075350,12.50,15.52,15.52,15.52,10.15,10.15,10.15,10.15,10.15,10.15,7400950,1014000,1527750,1184950
2025/06/08,39,22631900,18495750,14003550,12.00,15.32,15.32,15.32,10.15,10.15,10.15,10.15,10.15,10.15,7497600,1011400,1540600,1185150
2025/06/08,40,23396100,18406050,13961600,11.44,15.28,15.28,15.28,9.91,9.91,9.91,9.91,9.91,9.91,8214150,1067400,1526650,1170700
2025/06/08,41,23407000,18058350,13777100,11.26,9.70,15.01,15.01,10.32,9.48,9.48,9.48,9.48,9.48,8276200,1032950,1630550,1313000
2025/06/08,42,23241900,17880100,13495100,11.20,9.70,14.00,14.00,10.30,8.85,8.85,8.85,8.85,8.85,8193250,1059550,1640650,1309100
2025/06/08,43,22988350,17472050,13403950,10.80,9.70,11.44,11.44,9.56,8.69,8.69,8.69,8.69,8.69,8063250,1052550,1616250,1327250
2025/06/08,44,23101600,17034100,13137000,10.76,9.70,11.38,11.38,9.57,8.69,8.69,8.69,8.69,8.69,8178350,749250,1585650,1321150
2025/06/08,45,23068200,16564450,12893700,10.75,9.70,11.21,11.21,9.55,8.69,8.69,8.69,8.69,8.69,8490700,779350,1751600,1309600
2025/06/08,46,23058450,16070200,12856250,9.48,9.70,11.20,11.20,9.41,7.58,7.58,7.58,7.58,7.58,8399950,789450,1755600,1307600
2025/06/08,47,22661850,15611150,12586700,9.55,9.70,11.20,11.20,8.00,8.00,8.00,8.00,8.00,8.00,8237900,670400,1748550,1306050
2025/06/08,48,21642950,14651600,12348850,7.86,9.70,11.19,11.19,6.10,6.10,6.10,6.10,6.10,6.10,7515050,682650,1282650,835650
2025/06/09,1,20232650,15176150,12398450,8.26,9.70,10.40,10.40,9.20,7.13,7.13,7.13,7.13,7.13,5465200,488300,1236400,994650
2025/06/09,2,21297550,15594250,12372800,7.59,9.70,10.38,10.38,9.51,6.74,6.74,6.74,6.74,6.74,6985100,809500,1816450,1205450
2025/06/09,3,21869800,15832100,12402050,7.59,9.70,10.35,10.35,9.47,6.83,6.83,6.83,6.83,6.83,7326900,871750,2225850,1349350
2025/06/09,4,22009700,15874700,12422350,7.59,9.70,10.30,10.30,8.50,6.74,6.74,6.74,6.74,6.74,7412550,868500,2344250,1326300
2025/06/09,5,22238350,15762000,12400500,7.51,9.70,10.21,10.21,8.50,6.74,6.74,6.74,6.74,6.74,7522250,757050,2436200,1346750
2025/06/09,6,22071600,15675350,12148100,8.00,9.70,10.35,10.35,8.29,7.10,7.10,7.10,7.10,7.10,7287600,548650,2576400,1614000
2025/06/09,7,21907750,15270750,11930450,7.87,9.70,10.45,10.45,6.74,6.74,6.74,6.74,6.74,6.74,7137250,495600,1917850,969700
2025/06/09,8,21895100,15433950,12103250,8.26,9.70,10.45,10.45,6.74,6.74,6.74,6.74,6.74,6.74,6879400,443400,1917850,944400
2025/06/09,9,22052550,15616050,12316900,8.69,9.70,10.46,10.46,5.00,5.00,5.00,5.00,5.00,5.00,6881550,476300,2095400,1145300
2025/06/09,10,21963750,15686750,12353100,8.83,9.70,10.45,10.45,6.74,6.74,6.74,6.74,6.74,6.74,6893500,425750,1898050,925600
2025/06/09,11,22446600,15262700,11933450,9.52,7.07,10.36,10.36,7.21,7.21,7.21,7.21,7.21,7.21,7208250,474050,1726250,945900
2025/06/09,12,23376500,15033450,12564150,7.71,6.98,10.15,10.15,6.74,6.74,6.74,6.74,6.74,6.74,7584450,617550,1553050,954650
2025/06/09,13,24326800,15372850,12803350,7.48,7.07,7.99,9.73,8.17,6.81,6.81,6.81,6.81,6.81,8273300,668700,1727750,1211500
2025/06/09,14,24992700,15378950,13097800,7.00,6.29,6.29,10.03,6.74,6.74,6.74,6.74,6.74,6.74,8712400,798700,1666500,1233400
2025/06/09,15,25920700,16144600,13871100,6.97,4.75,4.75,10.03,9.07,6.74,6.74,6.74,6.74,6.74,9016450,904850,1764850,1389250
2025/06/09,16,26051250,16886000,14610400,6.90,3.00,3.00,10.15,9.94,6.74,6.74,6.74,6.74,6.74,8608300,984800,2071050,1731150
2025/06/09,17,25624000,18158350,15672200,7.55,3.00,3.00,10.45,8.26,8.26,8.26,8.26,8.26,8.26,8071550,979400,2218400,1938400
2025/06/09,18,25155050,19265000,16318300,8.26,3.00,3.50,11.03,9.00,9.00,9.00,9.00,9.00,9.00,7150350,944300,1957000,1757000
2025/06/09,19,25254150,19892050,16767400,8.72,1.00,4.00,11.20,10.00,10.00,10.00,10.00,10.00,10.00,6686100,777950,2199450,1999450
2025/06/09,20,25371250,20258350,16985950,8.85,0.01,0.01,11.20,10.91,10.91,10.91,10.91,10.91,10.91,6436700,618150,2266050,2002550
2025/06/09,21,25530900,20216450,16888250,8.55,0.01,0.01,11.20,10.05,10.05,10.05,10.05,10.05,10.05,6422200,731700,2073800,1796800
2025/06/09,22,25609300,20482450,17137200,8.71,0.01,0.01,11.21,10.09,10.09,10.09,10.09,10.09,10.09,6314500,808050,2263450,2011450
2025/06/09,23,25330300,20578900,17039350,8.83,0.01,0.01,11.31,10.84,10.84,10.84,10.84,10.84,10.84,6195500,751500,2270300,2018300
2025/06/09,24,24972450,20977200,16820750,9.48,0.01,0.01,11.48,11.04,11.04,11.04,11.04,11.04,11.04,6067400,765100,2405400,1848400
2025/06/09,25,25178950,20572100,16449600,8.03,0.01,0.01,11.29,9.48,9.48,9.48,9.48,9.48,9.48,6272550,809250,2833050,1912400
2025/06/09,26,24636100,20637900,16394250,8.55,0.01,0.01,11.34,8.83,8.83,8.83,8.83,8.83,8.83,5873550,789900,2859400,1738750
2025/06/09,27,23682050,20878750,16506300,11.00,6.08,6.08,11.90,11.90,11.90,11.90,11.90,11.90,11.90,5435700,749550,2361550,1654350
2025/06/09,28,22913000,20749950,16465850,11.22,6.17,6.17,15.19,12.47,12.47,12.47,12.47,12.47,12.47,4914900,696750,1966200,1677500
2025/06/09,29,22341950,20588150,16059350,11.31,5.01,8.78,14.85,12.47,12.47,12.47,12.47,12.47,12.47,4665300,667650,1831400,1329650
2025/06/09,30,21580500,20235500,15594950,11.33,5.00,8.20,15.01,12.48,12.48,12.48,12.48,12.48,12.48,4514450,724650,1588600,1271350
2025/06/09,31,21130350,19651400,15324950,11.34,6.99,10.00,13.40,11.00,11.00,11.00,11.00,11.00,11.00,4593900,916100,1557900,1223000
2025/06/09,32,20835650,19743650,15417400,11.26,7.08,10.29,11.81,10.96,10.96,10.96,10.96,10.96,12.00,4613800,1281050,1977250,1498350
2025/06/09,33,20942100,19771650,15694950,11.21,7.60,11.48,11.48,11.05,11.05,11.05,11.05,11.05,11.05,4412750,1048000,1812700,1479200
2025/06/09,34,20310450,19673300,15431150,11.55,7.08,11.75,11.75,11.75,11.75,11.75,11.75,11.75,11.75,4019200,1171100,1787100,1425600
2025/06/09,35,20019600,18750400,15002350,11.29,7.71,11.50,11.50,11.05,11.05,11.05,11.05,11.05,11.05,4059700,1135650,1741100,1395100
2025/06/09,36,19473550,18661200,14598400,11.81,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,3864700,1007500,1631200,1394700
2025/06/09,37,19401700,18644200,14483400,11.90,9.70,12.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,3970050,1138050,1592650,1390650
2025/06/09,38,19862250,18600150,14365600,12.01,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,12.26,4555950,1059050,1616550,1394550
2025/06/09,39,19693850,18714700,14192150,12.47,12.48,12.48,12.48,12.48,12.48,12.48,12.48,12.48,12.48,4520600,1076000,1666250,1403750
2025/06/09,40,19888850,18376950,14035000,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,11.81,4630750,1015800,1631450,1373950
2025/06/09,41,19712800,17776050,13833700,11.37,9.70,11.69,11.69,11.12,11.12,11.12,11.12,11.12,11.12,4664700,1019300,1608600,1376600
2025/06/09,42,19998050,17377750,13726100,11.21,10.17,11.38,11.38,10.22,10.22,10.22,10.22,10.22,10.22,5285200,1007100,1666950,1459950
2025/06/09,43,20405950,17155800,13690150,11.00,9.70,11.22,11.22,10.44,10.44,10.44,10.44,10.44,10.44,5594900,919400,1617100,1444600
2025/06/09,44,20874700,16691000,13694550,10.62,7.47,11.19,11.19,9.10,9.10,9.10,9.10,9.10,9.10,5856950,945500,1553700,1408200
2025/06/09,45,20524900,16380350,13305800,10.70,7.07,11.20,11.20,8.69,8.69,8.69,8.69,8.69,8.69,6133050,986700,1571550,1432550
2025/06/09,46,20530600,16052600,13126350,10.00,7.51,11.20,11.20,8.03,8.03,8.03,8.03,8.03,8.03,6020350,865950,1229350,1070850
2025/06/09,47,20132600,15853300,12873950,10.00,8.57,11.21,11.21,8.00,8.00,8.00,8.00,8.00,8.00,5632850,679050,1227550,1052050
2025/06/09,48,19811200,15193800,12875550,8.55,9.70,11.20,11.20,6.00,6.00,6.00,6.00,6.00,6.74,5253500,749450,1071650,879650
2025/06/10,1,19225350,14776200,12701450,8.46,9.70,10.74,10.74,7.00,7.00,7.00,7.00,7.00,7.00,4385500,798150,1154000,937100
2025/06/10,2,20349750,15257550,12667700,8.26,7.45,11.04,11.04,8.20,7.02,7.02,7.02,7.02,7.02,6274700,1191600,1699900,1369750
2025/06/10,3,21089300,15294300,12686300,8.00,9.70,10.74,10.74,7.00,7.00,7.00,7.00,7.00,7.00,6893200,1302200,1910250,1467600
2025/06/10,4,21352500,15253600,12686800,7.58,7.45,10.53,10.53,6.74,6.74,6.74,6.74,6.74,6.74,6990600,1379800,1973800,1432200
2025/06/10,5,21564400,15350900,12703500,7.94,7.51,10.53,10.53,6.82,6.82,6.82,6.82,6.82,6.82,7143250,1358300,2073900,1512300
2025/06/10,6,21092550,15553300,12648650,8.55,9.70,10.59,10.59,7.32,7.32,7.32,7.32,7.32,7.32,6939500,1255150,2250250,1653550
2025/06/10,7,20875250,15517000,12662650,8.55,9.70,10.59,10.59,7.14,7.14,7.14,7.14,7.14,7.14,6676600,1139200,2189450,1551750
2025/06/10,8,20716550,15545500,12534150,8.69,10.70,10.70,10.70,7.69,7.69,7.69,7.69,7.69,7.69,6575000,967100,1883400,1234300
2025/06/10,9,20686950,15790000,12546300,9.48,11.20,11.20,11.20,8.20,8.00,8.00,8.00,8.00,8.00,6470550,825700,1966250,1319000
2025/06/10,10,20795750,15776250,12595250,9.48,9.70,11.20,11.20,8.26,8.01,8.01,8.01,8.01,8.01,6579750,821850,1970300,1353700
2025/06/10,11,20999300,15694400,12152850,10.00,9.70,10.75,10.75,8.55,8.55,8.55,8.55,8.55,8.55,6859650,774850,2116300,1415300
2025/06/10,12,21763900,15680200,12589150,8.85,9.70,10.46,10.46,8.55,8.55,8.55,8.55,8.55,8.55,7087050,761350,1972550,1408900
2025/06/10,13,22294200,15797500,12680150,9.32,7.45,10.03,10.03,9.86,8.83,8.83,8.83,8.83,8.83,7675850,925450,1983800,1462900
2025/06/10,14,22475350,16206500,12940600,9.70,7.43,7.43,10.51,9.93,9.48,9.48,9.48,9.48,9.48,7715100,878300,1891300,1439400
2025/06/10,15,22600150,16752550,13389400,9.94,7.01,7.01,10.70,10.56,10.05,10.05,10.05,10.05,10.05,7449400,803200,2001200,1508150
2025/06/10,16,22540650,17549300,13834950,10.00,6.99,6.99,11.20,11.20,11.00,11.00,11.00,11.00,11.00,7244350,811200,2386800,1670400
2025/06/10,17,22341050,18738800,14832300,11.03,7.08,8.83,11.20,11.20,11.20,11.20,11.20,11.20,11.20,6432800,887800,2703450,1828650
2025/06/10,18,21549850,20258450,15227500,11.33,7.45,9.57,12.47,12.47,12.47,12.47,12.47,12.47,12.47,5361750,874200,2725350,1883550
2025/06/10,19,21292800,21368700,16028950,14.52,6.99,6.99,15.55,16.37,16.37,16.37,16.37,16.37,16.37,4984200,872950,2974700,1939500
2025/06/10,20,21273100,21537400,16167050,13.16,6.19,6.19,15.63,15.63,15.63,15.63,15.63,15.63,15.63,4892000,932200,2964000,1720300
2025/06/10,21,21332900,21328900,16308250,12.47,3.79,3.79,16.81,16.81,16.81,16.81,16.81,16.81,16.81,4938300,1058100,2746400,1588800
2025/06/10,22,21361300,21691000,16428800,12.47,6.14,6.14,15.63,15.63,15.63,15.63,15.63,15.63,15.63,4937400,1152100,2878800,1621200
